Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Vatican City,1990,1B2B3,,,,,,
Vatican City,1990,1B2B31,,,,,,
Vatican City,1990,1B2B32,,,,,,
Vatican City,1990,1B2B33,,,,,,
Vatican City,1990,1B2B34,,,,,,
Vatican City,1990,1B2B35,,,,,,
Vatican City,1990,1B2B36,,,,,,
Vatican City,1990,1B3,,,,,,
Vatican City,1990,1C,,,,,,
Vatican City,1990,1C1,,,,,,
Vatican City,1990,1C1A,,,,,,
Vatican City,1990,1C1B,,,,,,
Vatican City,1990,1C1C,,,,,,
Vatican City,1990,1C2,,,,,,
Vatican City,1990,1C2A,,,,,,
Vatican City,1990,1C2B,,,,,,
Vatican City,1990,1C3,,,,,,
Vatican City,1990,2,,,,,,
Vatican City,1990,20,,,,,,
Vatican City,1990,200,,,,,,
Vatican City,1990,2000,,,,,,
Vatican City,1990,20000,,,,,,
Vatican City,1990,200000,,,,,,
Vatican City,1990,2A,,,,,,
Vatican City,1990,2A1,,,,,,
Vatican City,1990,2A2,,,,,,
Vatican City,1990,2A3,,,,,,
Vatican City,1990,2A4,,,,,,
Vatican City,1990,2A4A,,,,,,
Vatican City,1990,2A4B,,,,,,
Vatican City,1990,2A4C,,,,,,
Vatican City,1990,2A4D,,,,,,
Vatican City,1990,2B,,,,,,
Vatican City,1990,2B1,,,,,,
Vatican City,1990,2B10,,,,,,
Vatican City,1990,2B2,,,,,,
Vatican City,1990,2B3,,,,,,
Vatican City,1990,2B4,,,,,,
Vatican City,1990,2B5,,,,,,
Vatican City,1990,2B6,,,,,,
Vatican City,1990,2B7,,,,,,
Vatican City,1990,2B8,,,,,,
Vatican City,1990,2B8A,,,,,,
Vatican City,1990,2B8B,,,,,,
Vatican City,1990,2B8C,,,,,,
Vatican City,1990,2B8D,,,,,,
Vatican City,1990,2B8E,,,,,,
Vatican City,1990,2B8F,,,,,,
Vatican City,1990,2B9,,,,,,
Vatican City,1990,2B9A,,,,,,
Vatican City,1990,2B9B,,,,,,
Vatican City,1990,2C,,,,,,
