jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Chiapas,1990,1A1A2,Natural gas,,,,,,,
Chiapas,1990,1A1A2,Oil,,,,,,,
Chiapas,1990,1A1A3,Coal,,,,,,,
Chiapas,1990,1A1A3,Natural gas,,,,,,,
Chiapas,1990,1A1A3,Oil,,,,,,,
Chiapas,1990,1A1B,Coal,,,,,,,
Chiapas,1990,1A1B,Natural gas,,,,,,,
Chiapas,1990,1A1B,Oil,,,,,,,
Chiapas,1990,1A1C,Coal,,,,,,,
Chiapas,1990,1A1C,Natural gas,,,,,,,
Chiapas,1990,1A1C,Oil,,,,,,,
Chiapas,1990,1A2,Coal,,,,,,,
Chiapas,1990,1A2,Natural gas,,,,,,,
Chiapas,1990,1A2,Oil,,,,,,,
Chiapas,1990,1A2A,Coal,,,,,,,
Chiapas,1990,1A2A,Natural gas,,,,,,,
Chiapas,1990,1A2A,Oil,,,,,,,
Chiapas,1990,1A2B,Coal,,,,,,,
Chiapas,1990,1A2B,Natural gas,,,,,,,
Chiapas,1990,1A2B,Oil,,,,,,,
Chiapas,1990,1A2C,Coal,,,,,,,
Chiapas,1990,1A2C,Natural gas,,,,,,,
Chiapas,1990,1A2C,Oil,,,,,,,
Chiapas,1990,1A2D,Coal,,,,,,,
Chiapas,1990,1A2D,Natural gas,,,,,,,
Chiapas,1990,1A2D,Oil,,,,,,,
Chiapas,1990,1A2E,Coal,,,,,,,
Chiapas,1990,1A2E,Natural gas,,,,,,,
Chiapas,1990,1A2E,Oil,,,,,,,
Chiapas,1990,1A2F,Coal,,,,,,,
Chiapas,1990,1A2F,Natural gas,,,,,,,
Chiapas,1990,1A2F,Oil,,,,,,,
Chiapas,1990,1A2G,Coal,,,,,,,
Chiapas,1990,1A2G,Natural gas,,,,,,,
Chiapas,1990,1A2G,Oil,,,,,,,
Chiapas,1990,1A2H,Coal,,,,,,,
Chiapas,1990,1A2H,Natural gas,,,,,,,
Chiapas,1990,1A2H,Oil,,,,,,,
Chiapas,1990,1A2I,Coal,,,,,,,
Chiapas,1990,1A2I,Natural gas,,,,,,,
Chiapas,1990,1A2I,Oil,,,,,,,
Chiapas,1990,1A2J,Coal,,,,,,,
Chiapas,1990,1A2J,Natural gas,,,,,,,
Chiapas,1990,1A2J,Oil,,,,,,,
Chiapas,1990,1A2K,Coal,,,,,,,
Chiapas,1990,1A2K,Natural gas,,,,,,,
Chiapas,1990,1A2K,Oil,,,,,,,
Chiapas,1990,1A2L,Coal,,,,,,,
Chiapas,1990,1A2L,Natural gas,,,,,,,
Chiapas,1990,1A2L,Oil,,,,,,,
Chiapas,1990,1A2M,Coal,,,,,,,
Chiapas,1990,1A2M,Natural gas,,,,,,,
Chiapas,1990,1A2M,Oil,,,,,,,
Chiapas,1990,1A3,Coal,,,,,,,
Chiapas,1990,1A3,Natural gas,,,,,,,
Chiapas,1990,1A3,Oil,,,,,,,
Chiapas,1990,1A3A,Coal,,,,,,,
Chiapas,1990,1A3A,Natural gas,,,,,,,
Chiapas,1990,1A3A,Oil,,,,,,,
Chiapas,1990,1A3A1,Coal,,,,,,,
Chiapas,1990,1A3A1,Natural gas,,,,,,,
Chiapas,1990,1A3A1,Oil,,,,,,,
Chiapas,1990,1A3A2,Coal,,,,,,,
Chiapas,1990,1A3A2,Natural gas,,,,,,,
Chiapas,1990,1A3A2,Oil,,,,,,,
Chiapas,1990,1A3B,Coal,,,,,,,
Chiapas,1990,1A3B,Natural gas,,,,,,,
Chiapas,1990,1A3B,Oil,,,,,,,
Chiapas,1990,1A3C,Coal,,,,,,,
Chiapas,1990,1A3C,Natural gas,,,,,,,
Chiapas,1990,1A3C,Oil,,,,,,,
Chiapas,1990,1A3D,Coal,,,,,,,
Chiapas,1990,1A3D,Natural gas,,,,,,,
Chiapas,1990,1A3D,Oil,,,,,,,
Chiapas,1990,1A3D1,Coal,,,,,,,
Chiapas,1990,1A3D1,Natural gas,,,,,,,
Chiapas,1990,1A3D1,Oil,,,,,,,
Chiapas,1990,1A3D2,Coal,,,,,,,
Chiapas,1990,1A3D2,Natural gas,,,,,,,
Chiapas,1990,1A3D2,Oil,,,,,,,
Chiapas,1990,1A3E,Coal,,,,,,,
Chiapas,1990,1A3E,Natural gas,,,,,,,
Chiapas,1990,1A3E,Oil,,,,,,,
Chiapas,1990,1A3E1,Coal,,,,,,,
Chiapas,1990,1A3E1,Natural gas,,,,,,,
Chiapas,1990,1A3E1,Oil,,,,,,,
Chiapas,1990,1A4,Coal,,,,,,,
Chiapas,1990,1A4,Natural gas,,,,,,,
Chiapas,1990,1A4,Oil,,,,,,,
Chiapas,1990,1A4A,Coal,,,,,,,
Chiapas,1990,1A4A,Natural gas,,,,,,,
Chiapas,1990,1A4A,Oil,,,,,,,
Chiapas,1990,1A4B,Coal,,,,,,,
Chiapas,1990,1A4B,Natural gas,,,,,,,
Chiapas,1990,1A4B,Oil,,,,,,,
Chiapas,1990,1A4C,Coal,,,,,,,
Chiapas,1990,1A4C,Natural gas,,,,,,,
Chiapas,1990,1A4C,Oil,,,,,,,
Chiapas,1990,1A4C1,Coal,,,,,,,
Chiapas,1990,1A4C1,Natural gas,,,,,,,
Chiapas,1990,1A4C1,Oil,,,,,,,
Chiapas,1990,1A4C2,Coal,,,,,,,
Chiapas,1990,1A4C2,Natural gas,,,,,,,
Chiapas,1990,1A4C2,Oil,,,,,,,
Chiapas,1990,1A4C3,Coal,,,,,,,
Chiapas,1990,1A4C3,Natural gas,,,,,,,
Chiapas,1990,1A4C3,Oil,,,,,,,
Chiapas,1990,1A5,Coal,,,,,,,
Chiapas,1990,1A5,Natural gas,,,,,,,
Chiapas,1990,1A5,Oil,,,,,,,
Chiapas,1990,1A5A,Coal,,,,,,,
Chiapas,1990,1A5A,Natural gas,,,,,,,
Chiapas,1990,1A5A,Oil,,,,,,,
Chiapas,1990,1A5B,Coal,,,,,,,
Chiapas,1990,1A5B,Natural gas,,,,,,,
Chiapas,1990,1A5B,Oil,,,,,,,
Chiapas,1990,1A5C,Coal,,,,,,,
Chiapas,1990,1A5C,Natural gas,,,,,,,
Chiapas,1990,1A5C,Oil,,,,,,,
Chiapas,1990,1B,,,,,,,,
Chiapas,1990,1B1,,,,,,,,
Chiapas,1990,1B1A,,,,,,,,
Chiapas,1990,1B1A1,,,,,,,,
Chiapas,1990,1B1A11,,,,,,,,
Chiapas,1990,1B1A12,,,,,,,,
Chiapas,1990,1B1A13,,,,,,,,
Chiapas,1990,1B1A14,,,,,,,,
Chiapas,1990,1B1A2,,,,,,,,
Chiapas,1990,1B1A21,,,,,,,,
Chiapas,1990,1B1A22,,,,,,,,
Chiapas,1990,1B1B,,,,,,,,
Chiapas,1990,1B2,,,,,,,,
Chiapas,1990,1B2A,,,,,,,,
Chiapas,1990,1B2A1,,,,,,,,
Chiapas,1990,1B2A2,,,,,,,,
Chiapas,1990,1B2A3,,,,,,,,
Chiapas,1990,1B2A31,,,,,,,,
Chiapas,1990,1B2A32,,,,,,,,
Chiapas,1990,1B2A33,,,,,,,,
Chiapas,1990,1B2A34,,,,,,,,
Chiapas,1990,1B2A35,,,,,,,,
Chiapas,1990,1B2A36,,,,,,,,
Chiapas,1990,1B2B,,,,,,,,
Chiapas,1990,1B2B1,,,,,,,,
Chiapas,1990,1B2B2,,,,,,,,
Chiapas,1990,1B2B3,,,,,,,,
Chiapas,1990,1B2B31,,,,,,,,
Chiapas,1990,1B2B32,,,,,,,,
Chiapas,1990,1B2B33,,,,,,,,
Chiapas,1990,1B2B34,,,,,,,,
Chiapas,1990,1B2B35,,,,,,,,
Chiapas,1990,1B2B36,,,,,,,,
Chiapas,1990,1B3,,,,,,,,
Chiapas,1990,1C,,,,,,,,
Chiapas,1990,1C1,,,,,,,,
Chiapas,1990,1C1A,,,,,,,,
Chiapas,1990,1C1B,,,,,,,,
Chiapas,1990,1C1C,,,,,,,,
Chiapas,1990,1C2,,,,,,,,
Chiapas,1990,1C2A,,,,,,,,
Chiapas,1990,1C2B,,,,,,,,
Chiapas,1990,1C3,,,,,,,,
Chiapas,1990,2A,,,,,,,,
Chiapas,1990,2A1,,,,,,,,
Chiapas,1990,2A2,,,,,,,,
Chiapas,1990,2A3,,,,,,,,
Chiapas,1990,2A4,,,,,,,,
