jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Liaoning Province,1990,1A3A2,Oil,,,,,,,
Liaoning Province,1990,1A3B,Coal,,,,,,,
Liaoning Province,1990,1A3B,Natural gas,,,,,,,
Liaoning Province,1990,1A3B,Oil,,,,,,,
Liaoning Province,1990,1A3C,Coal,,,,,,,
Liaoning Province,1990,1A3C,Natural gas,,,,,,,
Liaoning Province,1990,1A3C,Oil,,,,,,,
Liaoning Province,1990,1A3D,Coal,,,,,,,
Liaoning Province,1990,1A3D,Natural gas,,,,,,,
Liaoning Province,1990,1A3D,Oil,,,,,,,
Liaoning Province,1990,1A3D1,Coal,,,,,,,
Liaoning Province,1990,1A3D1,Natural gas,,,,,,,
Liaoning Province,1990,1A3D1,Oil,,,,,,,
Liaoning Province,1990,1A3D2,Coal,,,,,,,
Liaoning Province,1990,1A3D2,Natural gas,,,,,,,
Liaoning Province,1990,1A3D2,Oil,,,,,,,
Liaoning Province,1990,1A3E,Coal,,,,,,,
Liaoning Province,1990,1A3E,Natural gas,,,,,,,
Liaoning Province,1990,1A3E,Oil,,,,,,,
Liaoning Province,1990,1A3E1,Coal,,,,,,,
Liaoning Province,1990,1A3E1,Natural gas,,,,,,,
Liaoning Province,1990,1A3E1,Oil,,,,,,,
Liaoning Province,1990,1A4,Coal,,,,,,,
Liaoning Province,1990,1A4,Natural gas,,,,,,,
Liaoning Province,1990,1A4,Oil,,,,,,,
Liaoning Province,1990,1A4A,Coal,,,,,,,
Liaoning Province,1990,1A4A,Natural gas,,,,,,,
Liaoning Province,1990,1A4A,Oil,,,,,,,
Liaoning Province,1990,1A4B,Coal,,,,,,,
Liaoning Province,1990,1A4B,Natural gas,,,,,,,
Liaoning Province,1990,1A4B,Oil,,,,,,,
Liaoning Province,1990,1A4C,Coal,,,,,,,
Liaoning Province,1990,1A4C,Natural gas,,,,,,,
Liaoning Province,1990,1A4C,Oil,,,,,,,
Liaoning Province,1990,1A4C1,Coal,,,,,,,
Liaoning Province,1990,1A4C1,Natural gas,,,,,,,
Liaoning Province,1990,1A4C1,Oil,,,,,,,
Liaoning Province,1990,1A4C2,Coal,,,,,,,
Liaoning Province,1990,1A4C2,Natural gas,,,,,,,
