scheme_id,jurisdiction,year,ipcc_code,em_share,source,comment
kor_ets,"Korea, Rep.",2016,2C5,1,,
kor_ets,"Korea, Rep.",2016,2C6,1,,
kor_ets,"Korea, Rep.",2016,2C7,1,,
kor_ets,"Korea, Rep.",2016,2D,NA,,
kor_ets,"Korea, Rep.",2016,2D1,1,,
kor_ets,"Korea, Rep.",2016,2D2,1,,
kor_ets,"Korea, Rep.",2016,2D3,1,,
kor_ets,"Korea, Rep.",2016,2D4,1,,
kor_ets,"Korea, Rep.",2016,2E,NA,,
kor_ets,"Korea, Rep.",2016,2F,NA,,
kor_ets,"Korea, Rep.",2016,2F1,NA,,
kor_ets,"Korea, Rep.",2016,2F2,NA,,
kor_ets,"Korea, Rep.",2016,2F3,NA,,
kor_ets,"Korea, Rep.",2016,2F4,NA,,
kor_ets,"Korea, Rep.",2016,2F5,NA,,
kor_ets,"Korea, Rep.",2016,2F6,NA,,
kor_ets,"Korea, Rep.",2016,2G,NA,,
kor_ets,"Korea, Rep.",2016,2G1,NA,,
kor_ets,"Korea, Rep.",2016,2G2,NA,,
kor_ets,"Korea, Rep.",2016,2G3,NA,,
kor_ets,"Korea, Rep.",2016,2G4,NA,,
kor_ets,"Korea, Rep.",2016,2H,NA,,
kor_ets,"Korea, Rep.",2016,2H1,1,,
kor_ets,"Korea, Rep.",2016,2H2,1,,
kor_ets,"Korea, Rep.",2016,2H3,NA,,
kor_ets,"Korea, Rep.",2016,3,NA,,
kor_ets,"Korea, Rep.",2016,3A,NA,,
kor_ets,"Korea, Rep.",2016,3A1,NA,,
kor_ets,"Korea, Rep.",2016,3A2,NA,,
kor_ets,"Korea, Rep.",2016,3B,NA,,
kor_ets,"Korea, Rep.",2016,3B1,NA,,
kor_ets,"Korea, Rep.",2016,3B1A,NA,,
kor_ets,"Korea, Rep.",2016,3B1B,NA,,
kor_ets,"Korea, Rep.",2016,3B2,NA,,
kor_ets,"Korea, Rep.",2016,3B2A,NA,,
kor_ets,"Korea, Rep.",2016,3B2B,NA,,
kor_ets,"Korea, Rep.",2016,3B3,NA,,
kor_ets,"Korea, Rep.",2016,3B3A,NA,,
kor_ets,"Korea, Rep.",2016,3B3B,NA,,
kor_ets,"Korea, Rep.",2016,3B4,NA,,
kor_ets,"Korea, Rep.",2016,3B4A,NA,,
kor_ets,"Korea, Rep.",2016,3B4B,NA,,
kor_ets,"Korea, Rep.",2016,3B5,NA,,
kor_ets,"Korea, Rep.",2016,3B5A,NA,,
kor_ets,"Korea, Rep.",2016,3B5B,NA,,
kor_ets,"Korea, Rep.",2016,3B6,NA,,
kor_ets,"Korea, Rep.",2016,3B6A,NA,,
kor_ets,"Korea, Rep.",2016,3B6B,NA,,
kor_ets,"Korea, Rep.",2016,3B6B1,NA,,
kor_ets,"Korea, Rep.",2016,3B6B2,NA,,
kor_ets,"Korea, Rep.",2016,3B6B3,NA,,
kor_ets,"Korea, Rep.",2016,3B6B4,NA,,
kor_ets,"Korea, Rep.",2016,3B6B5,NA,,
kor_ets,"Korea, Rep.",2016,3C,NA,,
kor_ets,"Korea, Rep.",2016,3C1,NA,,
kor_ets,"Korea, Rep.",2016,3C2,NA,,
kor_ets,"Korea, Rep.",2016,3C3,NA,,
kor_ets,"Korea, Rep.",2016,3C4,NA,,
kor_ets,"Korea, Rep.",2016,3C5,NA,,
kor_ets,"Korea, Rep.",2016,3C6,NA,,
kor_ets,"Korea, Rep.",2016,3C7,NA,,
kor_ets,"Korea, Rep.",2016,3C8,NA,,
kor_ets,"Korea, Rep.",2016,3D,NA,,
kor_ets,"Korea, Rep.",2016,3D1,NA,,
kor_ets,"Korea, Rep.",2016,3D2,NA,,
kor_ets,"Korea, Rep.",2016,4,NA,,
kor_ets,"Korea, Rep.",2016,4A,NA,,
kor_ets,"Korea, Rep.",2016,4A1,1,,
kor_ets,"Korea, Rep.",2016,4A2,NA,,
kor_ets,"Korea, Rep.",2016,4A3,NA,,
kor_ets,"Korea, Rep.",2016,4B,NA,,
kor_ets,"Korea, Rep.",2016,4C,NA,,
kor_ets,"Korea, Rep.",2016,4C1,NA,,
kor_ets,"Korea, Rep.",2016,4C2,NA,,
kor_ets,"Korea, Rep.",2016,4D,NA,,
kor_ets,"Korea, Rep.",2016,4D1,1,,
kor_ets,"Korea, Rep.",2016,4D2,1,,
kor_ets,"Korea, Rep.",2016,4E,NA,,
kor_ets,"Korea, Rep.",2016,5,NA,,
kor_ets,"Korea, Rep.",2016,5A,NA,,
kor_ets,"Korea, Rep.",2016,5A1,NA,,
kor_ets,"Korea, Rep.",2016,5A2,NA,,
kor_ets,"Korea, Rep.",2017,0,NA,,
kor_ets,"Korea, Rep.",2017,1,NA,,
kor_ets,"Korea, Rep.",2017,1A,NA,,
kor_ets,"Korea, Rep.",2017,1A1,NA,,
kor_ets,"Korea, Rep.",2017,1A1A,NA,,
kor_ets,"Korea, Rep.",2017,1A1A1,1,,
kor_ets,"Korea, Rep.",2017,1A1A2,NA,,
kor_ets,"Korea, Rep.",2017,1A1A3,NA,,
kor_ets,"Korea, Rep.",2017,1A1B,1,,
kor_ets,"Korea, Rep.",2017,1A1C,NA,,
kor_ets,"Korea, Rep.",2017,1A2,NA,,
kor_ets,"Korea, Rep.",2017,1A2A,1,,
kor_ets,"Korea, Rep.",2017,1A2B,1,,
kor_ets,"Korea, Rep.",2017,1A2C,1,,
kor_ets,"Korea, Rep.",2017,1A2D,1,,
kor_ets,"Korea, Rep.",2017,1A2E,1,,
