jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Shanghai Municipality,1990,1B1A,,,,,,
Shanghai Municipality,1990,1B1A1,,,,,,
Shanghai Municipality,1990,1B1A11,,,,,,
Shanghai Municipality,1990,1B1A12,,,,,,
Shanghai Municipality,1990,1B1A13,,,,,,
Shanghai Municipality,1990,1B1A14,,,,,,
Shanghai Municipality,1990,1B1A2,,,,,,
Shanghai Municipality,1990,1B1A21,,,,,,
Shanghai Municipality,1990,1B1A22,,,,,,
Shanghai Municipality,1990,1B1B,,,,,,
Shanghai Municipality,1990,1B2,,,,,,
Shanghai Municipality,1990,1B2A,,,,,,
Shanghai Municipality,1990,1B2A1,,,,,,
Shanghai Municipality,1990,1B2A2,,,,,,
Shanghai Municipality,1990,1B2A3,,,,,,
Shanghai Municipality,1990,1B2A31,,,,,,
Shanghai Municipality,1990,1B2A32,,,,,,
Shanghai Municipality,1990,1B2A33,,,,,,
Shanghai Municipality,1990,1B2A34,,,,,,
Shanghai Municipality,1990,1B2A35,,,,,,
Shanghai Municipality,1990,1B2A36,,,,,,
Shanghai Municipality,1990,1B2B,,,,,,
Shanghai Municipality,1990,1B2B1,,,,,,
Shanghai Municipality,1990,1B2B2,,,,,,
Shanghai Municipality,1990,1B2B3,,,,,,
Shanghai Municipality,1990,1B2B31,,,,,,
Shanghai Municipality,1990,1B2B32,,,,,,
Shanghai Municipality,1990,1B2B33,,,,,,
Shanghai Municipality,1990,1B2B34,,,,,,
Shanghai Municipality,1990,1B2B35,,,,,,
Shanghai Municipality,1990,1B2B36,,,,,,
Shanghai Municipality,1990,1B3,,,,,,
Shanghai Municipality,1990,1C,,,,,,
Shanghai Municipality,1990,1C1,,,,,,
Shanghai Municipality,1990,1C1A,,,,,,
Shanghai Municipality,1990,1C1B,,,,,,
Shanghai Municipality,1990,1C1C,,,,,,
Shanghai Municipality,1990,1C2,,,,,,
Shanghai Municipality,1990,1C2A,,,,,,
Shanghai Municipality,1990,1C2B,,,,,,
Shanghai Municipality,1990,1C3,,,,,,
Shanghai Municipality,1990,2,,,,,,
Shanghai Municipality,1990,20,,,,,,
Shanghai Municipality,1990,200,,,,,,
Shanghai Municipality,1990,2000,,,,,,
Shanghai Municipality,1990,20000,,,,,,
Shanghai Municipality,1990,200000,,,,,,
Shanghai Municipality,1990,2A,,,,,,
Shanghai Municipality,1990,2A1,,,,,,
Shanghai Municipality,1990,2A2,,,,,,
Shanghai Municipality,1990,2A3,,,,,,
Shanghai Municipality,1990,2A4,,,,,,
Shanghai Municipality,1990,2A4A,,,,,,
Shanghai Municipality,1990,2A4B,,,,,,
Shanghai Municipality,1990,2A4C,,,,,,
Shanghai Municipality,1990,2A4D,,,,,,
Shanghai Municipality,1990,2B,,,,,,
Shanghai Municipality,1990,2B1,,,,,,
Shanghai Municipality,1990,2B10,,,,,,
Shanghai Municipality,1990,2B2,,,,,,
Shanghai Municipality,1990,2B3,,,,,,
Shanghai Municipality,1990,2B4,,,,,,
Shanghai Municipality,1990,2B5,,,,,,
Shanghai Municipality,1990,2B6,,,,,,
Shanghai Municipality,1990,2B7,,,,,,
Shanghai Municipality,1990,2B8,,,,,,
Shanghai Municipality,1990,2B8A,,,,,,
Shanghai Municipality,1990,2B8B,,,,,,
Shanghai Municipality,1990,2B8C,,,,,,
Shanghai Municipality,1990,2B8D,,,,,,
Shanghai Municipality,1990,2B8E,,,,,,
Shanghai Municipality,1990,2B8F,,,,,,
Shanghai Municipality,1990,2B9,,,,,,
Shanghai Municipality,1990,2B9A,,,,,,
Shanghai Municipality,1990,2B9B,,,,,,
Shanghai Municipality,1990,2C,,,,,,
Shanghai Municipality,1990,2C1,,,,,,
Shanghai Municipality,1990,2C2,,,,,,
Shanghai Municipality,1990,2C3,,,,,,
Shanghai Municipality,1990,2C4,,,,,,
Shanghai Municipality,1990,2C5,,,,,,
Shanghai Municipality,1990,2C6,,,,,,
Shanghai Municipality,1990,2C7,,,,,,
Shanghai Municipality,1990,2D,,,,,,
Shanghai Municipality,1990,2D1,,,,,,
Shanghai Municipality,1990,2D2,,,,,,
Shanghai Municipality,1990,2D3,,,,,,
Shanghai Municipality,1990,2D4,,,,,,
Shanghai Municipality,1990,2E,,,,,,
Shanghai Municipality,1990,2F,,,,,,
Shanghai Municipality,1990,2F1,,,,,,
Shanghai Municipality,1990,2F2,,,,,,
Shanghai Municipality,1990,2F3,,,,,,
Shanghai Municipality,1990,2F4,,,,,,
Shanghai Municipality,1990,2F5,,,,,,
Shanghai Municipality,1990,2F6,,,,,,
Shanghai Municipality,1990,2G,,,,,,
Shanghai Municipality,1990,2G1,,,,,,
Shanghai Municipality,1990,2G2,,,,,,
Shanghai Municipality,1990,2G3,,,,,,
Shanghai Municipality,1990,2G4,,,,,,
Shanghai Municipality,1990,2H,,,,,,
Shanghai Municipality,1990,2H1,,,,,,
