Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_scheme_id,tax_rate_excl_ex_clcu,tax_ex_rate,tax_rate_incl_ex_clcu,tax_curr_code_x,ets_scheme_id_x,ets_price_x,ets_curr_code_x,Unnamed: 0,IPCC_cat_code_1st,IPCC_cat_code_2nd,IPCC_cat_code_3rd,IPCC_cat_code_4th,IPCC_cat_code_5th,IPCC_cat_code_6th,tax_curr_code_y,ets_scheme_id_y,ets_price_y,ets_curr_code_y,tax_dummy_IPCC,ets_dummy_IPCC,tax_IPCC_agg,ets_IPCC_agg
Georgia,2002,3C5,NA,0.0,0.0,,,,,,,,,25320.0,3,C,5,,,,,,,,0.0,0.0,0,0
Georgia,2002,3C6,NA,0.0,0.0,,,,,,,,,25322.0,3,C,6,,,,,,,,0.0,0.0,0,0
Georgia,2002,3C7,NA,0.0,0.0,,,,,,,,,25324.0,3,C,7,,,,,,,,0.0,0.0,0,0
Georgia,2002,3C8,NA,0.0,0.0,,,,,,,,,25326.0,3,C,8,,,,,,,,0.0,0.0,0,0
Georgia,2002,3D,NA,0.0,0.0,,,,,,,,,25328.0,3,D,,,,,,,,,0.0,0.0,0,0
Georgia,2002,3D1,NA,0.0,0.0,,,,,,,,,25330.0,3,D,1,,,,,,,,0.0,0.0,0,0
Georgia,2002,3D2,NA,0.0,0.0,,,,,,,,,25332.0,3,D,2,,,,,,,,0.0,0.0,0,0
Georgia,2002,4,NA,0.0,0.0,,,,,,,,,25334.0,4,,,,,,,,,,0.0,0.0,0,0
Georgia,2002,4A,NA,0.0,0.0,,,,,,,,,25336.0,4,A,,,,,,,,,0.0,0.0,0,0
Georgia,2002,4A1,NA,0.0,0.0,,,,,,,,,25338.0,4,A,1,,,,,,,,0.0,0.0,0,0
Georgia,2002,4A2,NA,0.0,0.0,,,,,,,,,25340.0,4,A,2,,,,,,,,0.0,0.0,0,0
Georgia,2002,4A3,NA,0.0,0.0,,,,,,,,,25342.0,4,A,3,,,,,,,,0.0,0.0,0,0
Georgia,2002,4B,NA,0.0,0.0,,,,,,,,,25344.0,4,B,,,,,,,,,0.0,0.0,0,0
Georgia,2002,4C,NA,0.0,0.0,,,,,,,,,25346.0,4,C,,,,,,,,,0.0,0.0,0,0
Georgia,2002,4C1,NA,0.0,0.0,,,,,,,,,25348.0,4,C,1,,,,,,,,0.0,0.0,0,0
Georgia,2002,4C2,NA,0.0,0.0,,,,,,,,,25350.0,4,C,2,,,,,,,,0.0,0.0,0,0
Georgia,2002,4D,NA,0.0,0.0,,,,,,,,,25352.0,4,D,,,,,,,,,0.0,0.0,0,0
Georgia,2002,4D1,NA,0.0,0.0,,,,,,,,,25354.0,4,D,1,,,,,,,,0.0,0.0,0,0
Georgia,2002,4D2,NA,0.0,0.0,,,,,,,,,25356.0,4,D,2,,,,,,,,0.0,0.0,0,0
Georgia,2002,4E,NA,0.0,0.0,,,,,,,,,25358.0,4,E,,,,,,,,,0.0,0.0,0,0
Georgia,2002,5,NA,0.0,0.0,,,,,,,,,25360.0,5,,,,,,,,,,0.0,0.0,0,0
Georgia,2002,5A,NA,0.0,0.0,,,,,,,,,25362.0,5,A,,,,,,,,,0.0,0.0,0,0
Georgia,2002,5A1,NA,0.0,0.0,,,,,,,,,25364.0,5,A,1,,,,,,,,0.0,0.0,0,0
Georgia,2002,5A2,NA,0.0,0.0,,,,,,,,,25366.0,5,A,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,0,NA,0.0,0.0,,,,,,,,,25368.0,0,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1,NA,0.0,0.0,,,,,,,,,25370.0,1,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A,Coal/peat,0.0,0.0,,,,,,,,,25372.0,1,A,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A,Natural gas,0.0,0.0,,,,,,,,,25376.0,1,A,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A,Oil,0.0,0.0,,,,,,,,,25380.0,1,A,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1,Coal/peat,0.0,0.0,,,,,,,,,25384.0,1,A,1,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1,Natural gas,0.0,0.0,,,,,,,,,25388.0,1,A,1,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1,Oil,0.0,0.0,,,,,,,,,25392.0,1,A,1,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A,Coal/peat,0.0,0.0,,,,,,,,,25396.0,1,A,1,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A,Natural gas,0.0,0.0,,,,,,,,,25400.0,1,A,1,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A,Oil,0.0,0.0,,,,,,,,,25404.0,1,A,1,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A1,Coal/peat,0.0,0.0,,,,,,,,,25408.0,1,A,1,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A1,Natural gas,0.0,0.0,,,,,,,,,25440.0,1,A,1,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A1,Oil,0.0,0.0,,,,,,,,,25472.0,1,A,1,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A2,Coal/peat,0.0,0.0,,,,,,,,,25504.0,1,A,1,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A2,Natural gas,0.0,0.0,,,,,,,,,25536.0,1,A,1,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A2,Oil,0.0,0.0,,,,,,,,,25568.0,1,A,1,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A3,Coal/peat,0.0,0.0,,,,,,,,,25600.0,1,A,1,A,3,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A3,Natural gas,0.0,0.0,,,,,,,,,25632.0,1,A,1,A,3,,,,,,0.0,0.0,0,0
Georgia,2003,1A1A3,Oil,0.0,0.0,,,,,,,,,25664.0,1,A,1,A,3,,,,,,0.0,0.0,0,0
Georgia,2003,1A1B,Coal/peat,0.0,0.0,,,,,,,,,25696.0,1,A,1,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1B,Natural gas,0.0,0.0,,,,,,,,,25700.0,1,A,1,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1B,Oil,0.0,0.0,,,,,,,,,25704.0,1,A,1,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1C,Coal/peat,0.0,0.0,,,,,,,,,25708.0,1,A,1,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1C,Natural gas,0.0,0.0,,,,,,,,,25712.0,1,A,1,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A1C,Oil,0.0,0.0,,,,,,,,,25716.0,1,A,1,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2,Coal/peat,0.0,0.0,,,,,,,,,25720.0,1,A,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2,Natural gas,0.0,0.0,,,,,,,,,25752.0,1,A,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2,Oil,0.0,0.0,,,,,,,,,25784.0,1,A,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2A,Coal/peat,0.0,0.0,,,,,,,,,25816.0,1,A,2,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2A,Natural gas,0.0,0.0,,,,,,,,,25820.0,1,A,2,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2A,Oil,0.0,0.0,,,,,,,,,25824.0,1,A,2,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2B,Coal/peat,0.0,0.0,,,,,,,,,25828.0,1,A,2,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2B,Natural gas,0.0,0.0,,,,,,,,,25832.0,1,A,2,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2B,Oil,0.0,0.0,,,,,,,,,25836.0,1,A,2,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2C,Coal/peat,0.0,0.0,,,,,,,,,25840.0,1,A,2,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2C,Natural gas,0.0,0.0,,,,,,,,,25844.0,1,A,2,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2C,Oil,0.0,0.0,,,,,,,,,25848.0,1,A,2,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2D,Coal/peat,0.0,0.0,,,,,,,,,25852.0,1,A,2,D,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2D,Natural gas,0.0,0.0,,,,,,,,,25856.0,1,A,2,D,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2D,Oil,0.0,0.0,,,,,,,,,25860.0,1,A,2,D,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2E,Coal/peat,0.0,0.0,,,,,,,,,25864.0,1,A,2,E,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2E,Natural gas,0.0,0.0,,,,,,,,,25868.0,1,A,2,E,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2E,Oil,0.0,0.0,,,,,,,,,25872.0,1,A,2,E,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2F,Coal/peat,0.0,0.0,,,,,,,,,25876.0,1,A,2,F,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2F,Natural gas,0.0,0.0,,,,,,,,,25880.0,1,A,2,F,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2F,Oil,0.0,0.0,,,,,,,,,25884.0,1,A,2,F,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2G,Coal/peat,0.0,0.0,,,,,,,,,25888.0,1,A,2,G,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2G,Natural gas,0.0,0.0,,,,,,,,,25892.0,1,A,2,G,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2G,Oil,0.0,0.0,,,,,,,,,25896.0,1,A,2,G,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2H,Coal/peat,0.0,0.0,,,,,,,,,25900.0,1,A,2,H,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2H,Natural gas,0.0,0.0,,,,,,,,,25904.0,1,A,2,H,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2H,Oil,0.0,0.0,,,,,,,,,25908.0,1,A,2,H,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2I,Coal/peat,0.0,0.0,,,,,,,,,25912.0,1,A,2,I,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2I,Natural gas,0.0,0.0,,,,,,,,,25916.0,1,A,2,I,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2I,Oil,0.0,0.0,,,,,,,,,25920.0,1,A,2,I,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2J,Coal/peat,0.0,0.0,,,,,,,,,25924.0,1,A,2,J,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2J,Natural gas,0.0,0.0,,,,,,,,,25928.0,1,A,2,J,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2J,Oil,0.0,0.0,,,,,,,,,25932.0,1,A,2,J,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2K,Coal/peat,0.0,0.0,,,,,,,,,25936.0,1,A,2,K,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2K,Natural gas,0.0,0.0,,,,,,,,,25940.0,1,A,2,K,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2K,Oil,0.0,0.0,,,,,,,,,25944.0,1,A,2,K,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2L,Coal/peat,0.0,0.0,,,,,,,,,25948.0,1,A,2,L,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2L,Natural gas,0.0,0.0,,,,,,,,,25952.0,1,A,2,L,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2L,Oil,0.0,0.0,,,,,,,,,25956.0,1,A,2,L,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2M,Coal/peat,0.0,0.0,,,,,,,,,25960.0,1,A,2,M,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2M,Natural gas,0.0,0.0,,,,,,,,,25964.0,1,A,2,M,,,,,,,0.0,0.0,0,0
Georgia,2003,1A2M,Oil,0.0,0.0,,,,,,,,,25968.0,1,A,2,M,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3,Coal/peat,0.0,0.0,,,,,,,,,25972.0,1,A,3,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3,Natural gas,0.0,0.0,,,,,,,,,25976.0,1,A,3,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3,Oil,0.0,0.0,,,,,,,,,25980.0,1,A,3,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A,Coal/peat,0.0,0.0,,,,,,,,,25984.0,1,A,3,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A,Natural gas,0.0,0.0,,,,,,,,,25988.0,1,A,3,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A,Oil,0.0,0.0,,,,,,,,,25992.0,1,A,3,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A1,Coal/peat,0.0,0.0,,,,,,,,,25996.0,1,A,3,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A1,Natural gas,0.0,0.0,,,,,,,,,26028.0,1,A,3,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A1,Oil,0.0,0.0,,,,,,,,,26060.0,1,A,3,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A2,Coal/peat,0.0,0.0,,,,,,,,,26092.0,1,A,3,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A2,Natural gas,0.0,0.0,,,,,,,,,26124.0,1,A,3,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A3A2,Oil,0.0,0.0,,,,,,,,,26156.0,1,A,3,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A3B,Coal/peat,0.0,0.0,,,,,,,,,26188.0,1,A,3,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3B,Natural gas,0.0,0.0,,,,,,,,,26220.0,1,A,3,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3B,Oil,0.0,0.0,,,,,,,,,26252.0,1,A,3,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3C,Coal/peat,0.0,0.0,,,,,,,,,26284.0,1,A,3,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3C,Natural gas,0.0,0.0,,,,,,,,,26288.0,1,A,3,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3C,Oil,0.0,0.0,,,,,,,,,26292.0,1,A,3,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D,Coal/peat,0.0,0.0,,,,,,,,,26296.0,1,A,3,D,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D,Natural gas,0.0,0.0,,,,,,,,,26300.0,1,A,3,D,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D,Oil,0.0,0.0,,,,,,,,,26304.0,1,A,3,D,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D1,Coal/peat,0.0,0.0,,,,,,,,,26308.0,1,A,3,D,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D1,Natural gas,0.0,0.0,,,,,,,,,26312.0,1,A,3,D,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D1,Oil,0.0,0.0,,,,,,,,,26316.0,1,A,3,D,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D2,Coal/peat,0.0,0.0,,,,,,,,,26320.0,1,A,3,D,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D2,Natural gas,0.0,0.0,,,,,,,,,26324.0,1,A,3,D,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A3D2,Oil,0.0,0.0,,,,,,,,,26328.0,1,A,3,D,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A3E,Coal/peat,0.0,0.0,,,,,,,,,26332.0,1,A,3,E,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3E,Natural gas,0.0,0.0,,,,,,,,,26336.0,1,A,3,E,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3E,Oil,0.0,0.0,,,,,,,,,26340.0,1,A,3,E,,,,,,,0.0,0.0,0,0
Georgia,2003,1A3E1,Coal/peat,0.0,0.0,,,,,,,,,26344.0,1,A,3,E,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3E1,Natural gas,0.0,0.0,,,,,,,,,26348.0,1,A,3,E,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A3E1,Oil,0.0,0.0,,,,,,,,,26352.0,1,A,3,E,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A4,Coal/peat,0.0,0.0,,,,,,,,,26356.0,1,A,4,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4,Natural gas,0.0,0.0,,,,,,,,,26360.0,1,A,4,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4,Oil,0.0,0.0,,,,,,,,,26364.0,1,A,4,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4A,Coal/peat,0.0,0.0,,,,,,,,,26368.0,1,A,4,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4A,Natural gas,0.0,0.0,,,,,,,,,26400.0,1,A,4,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4A,Oil,0.0,0.0,,,,,,,,,26432.0,1,A,4,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4B,Coal/peat,0.0,0.0,,,,,,,,,26464.0,1,A,4,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4B,Natural gas,0.0,0.0,,,,,,,,,26496.0,1,A,4,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4B,Oil,0.0,0.0,,,,,,,,,26528.0,1,A,4,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C,Coal/peat,0.0,0.0,,,,,,,,,26560.0,1,A,4,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C,Natural gas,0.0,0.0,,,,,,,,,26564.0,1,A,4,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C,Oil,0.0,0.0,,,,,,,,,26568.0,1,A,4,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C1,Coal/peat,0.0,0.0,,,,,,,,,26572.0,1,A,4,C,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C1,Natural gas,0.0,0.0,,,,,,,,,26604.0,1,A,4,C,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C1,Oil,0.0,0.0,,,,,,,,,26636.0,1,A,4,C,1,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C2,Coal/peat,0.0,0.0,,,,,,,,,26668.0,1,A,4,C,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C2,Natural gas,0.0,0.0,,,,,,,,,26700.0,1,A,4,C,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C2,Oil,0.0,0.0,,,,,,,,,26732.0,1,A,4,C,2,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C3,Coal/peat,0.0,0.0,,,,,,,,,26764.0,1,A,4,C,3,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C3,Natural gas,0.0,0.0,,,,,,,,,26768.0,1,A,4,C,3,,,,,,0.0,0.0,0,0
Georgia,2003,1A4C3,Oil,0.0,0.0,,,,,,,,,26772.0,1,A,4,C,3,,,,,,0.0,0.0,0,0
Georgia,2003,1A5,Coal/peat,0.0,0.0,,,,,,,,,26776.0,1,A,5,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5,Natural gas,0.0,0.0,,,,,,,,,26780.0,1,A,5,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5,Oil,0.0,0.0,,,,,,,,,26784.0,1,A,5,,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5A,Coal/peat,0.0,0.0,,,,,,,,,26788.0,1,A,5,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5A,Natural gas,0.0,0.0,,,,,,,,,26792.0,1,A,5,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5A,Oil,0.0,0.0,,,,,,,,,26796.0,1,A,5,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5B,Coal/peat,0.0,0.0,,,,,,,,,26800.0,1,A,5,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5B,Natural gas,0.0,0.0,,,,,,,,,26804.0,1,A,5,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5B,Oil,0.0,0.0,,,,,,,,,26808.0,1,A,5,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5C,Coal/peat,0.0,0.0,,,,,,,,,26812.0,1,A,5,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5C,Natural gas,0.0,0.0,,,,,,,,,26816.0,1,A,5,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1A5C,Oil,0.0,0.0,,,,,,,,,26820.0,1,A,5,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1B,NA,0.0,0.0,,,,,,,,,26824.0,1,B,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1B1,NA,0.0,0.0,,,,,,,,,26826.0,1,B,1,,,,,,,,0.0,0.0,0,0
Georgia,2003,1B1A,NA,0.0,0.0,,,,,,,,,26828.0,1,B,1,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1B1A1,NA,0.0,0.0,,,,,,,,,26830.0,1,B,1,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1B1A11,NA,0.0,0.0,,,,,,,,,26832.0,1,B,1,A,1,1,,,,,0.0,0.0,0,0
Georgia,2003,1B1A12,NA,0.0,0.0,,,,,,,,,26834.0,1,B,1,A,1,2,,,,,0.0,0.0,0,0
Georgia,2003,1B1A13,NA,0.0,0.0,,,,,,,,,26836.0,1,B,1,A,1,3,,,,,0.0,0.0,0,0
Georgia,2003,1B1A14,NA,0.0,0.0,,,,,,,,,26838.0,1,B,1,A,1,4,,,,,0.0,0.0,0,0
Georgia,2003,1B1A2,NA,0.0,0.0,,,,,,,,,26840.0,1,B,1,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1B1A21,NA,0.0,0.0,,,,,,,,,26842.0,1,B,1,A,2,1,,,,,0.0,0.0,0,0
Georgia,2003,1B1A22,NA,0.0,0.0,,,,,,,,,26844.0,1,B,1,A,2,2,,,,,0.0,0.0,0,0
Georgia,2003,1B1B,NA,0.0,0.0,,,,,,,,,26846.0,1,B,1,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1B2,NA,0.0,0.0,,,,,,,,,26848.0,1,B,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,1B2A,NA,0.0,0.0,,,,,,,,,26850.0,1,B,2,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1B2A1,NA,0.0,0.0,,,,,,,,,26852.0,1,B,2,A,1,,,,,,0.0,0.0,0,0
Georgia,2003,1B2A2,NA,0.0,0.0,,,,,,,,,26868.0,1,B,2,A,2,,,,,,0.0,0.0,0,0
Georgia,2003,1B2A3,NA,0.0,0.0,,,,,,,,,26870.0,1,B,2,A,3,,,,,,0.0,0.0,0,0
Georgia,2003,1B2A31,NA,0.0,0.0,,,,,,,,,26872.0,1,B,2,A,3,1,,,,,0.0,0.0,0,0
Georgia,2003,1B2A32,NA,0.0,0.0,,,,,,,,,26874.0,1,B,2,A,3,2,,,,,0.0,0.0,0,0
Georgia,2003,1B2A33,NA,0.0,0.0,,,,,,,,,26876.0,1,B,2,A,3,3,,,,,0.0,0.0,0,0
Georgia,2003,1B2A34,NA,0.0,0.0,,,,,,,,,26878.0,1,B,2,A,3,4,,,,,0.0,0.0,0,0
Georgia,2003,1B2A35,NA,0.0,0.0,,,,,,,,,26880.0,1,B,2,A,3,5,,,,,0.0,0.0,0,0
Georgia,2003,1B2A36,NA,0.0,0.0,,,,,,,,,26882.0,1,B,2,A,3,6,,,,,0.0,0.0,0,0
Georgia,2003,1B2B,NA,0.0,0.0,,,,,,,,,26884.0,1,B,2,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1B2B1,NA,0.0,0.0,,,,,,,,,26886.0,1,B,2,B,1,,,,,,0.0,0.0,0,0
Georgia,2003,1B2B2,NA,0.0,0.0,,,,,,,,,26888.0,1,B,2,B,2,,,,,,0.0,0.0,0,0
Georgia,2003,1B2B3,NA,0.0,0.0,,,,,,,,,26890.0,1,B,2,B,3,,,,,,0.0,0.0,0,0
Georgia,2003,1B2B31,NA,0.0,0.0,,,,,,,,,26892.0,1,B,2,B,3,1,,,,,0.0,0.0,0,0
Georgia,2003,1B2B32,NA,0.0,0.0,,,,,,,,,26894.0,1,B,2,B,3,2,,,,,0.0,0.0,0,0
Georgia,2003,1B2B33,NA,0.0,0.0,,,,,,,,,26896.0,1,B,2,B,3,3,,,,,0.0,0.0,0,0
Georgia,2003,1B2B34,NA,0.0,0.0,,,,,,,,,26898.0,1,B,2,B,3,4,,,,,0.0,0.0,0,0
Georgia,2003,1B2B35,NA,0.0,0.0,,,,,,,,,26900.0,1,B,2,B,3,5,,,,,0.0,0.0,0,0
Georgia,2003,1B2B36,NA,0.0,0.0,,,,,,,,,26902.0,1,B,2,B,3,6,,,,,0.0,0.0,0,0
Georgia,2003,1B3,NA,0.0,0.0,,,,,,,,,26904.0,1,B,3,,,,,,,,0.0,0.0,0,0
Georgia,2003,1C,NA,0.0,0.0,,,,,,,,,26906.0,1,C,,,,,,,,,0.0,0.0,0,0
Georgia,2003,1C1,NA,0.0,0.0,,,,,,,,,26908.0,1,C,1,,,,,,,,0.0,0.0,0,0
Georgia,2003,1C1A,NA,0.0,0.0,,,,,,,,,26910.0,1,C,1,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1C1B,NA,0.0,0.0,,,,,,,,,26912.0,1,C,1,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1C1C,NA,0.0,0.0,,,,,,,,,26914.0,1,C,1,C,,,,,,,0.0,0.0,0,0
Georgia,2003,1C2,NA,0.0,0.0,,,,,,,,,26916.0,1,C,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,1C2A,NA,0.0,0.0,,,,,,,,,26918.0,1,C,2,A,,,,,,,0.0,0.0,0,0
Georgia,2003,1C2B,NA,0.0,0.0,,,,,,,,,26920.0,1,C,2,B,,,,,,,0.0,0.0,0,0
Georgia,2003,1C3,NA,0.0,0.0,,,,,,,,,26922.0,1,C,3,,,,,,,,0.0,0.0,0,0
Georgia,2003,2,NA,0.0,0.0,,,,,,,,,26924.0,2,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,20,NA,0.0,0.0,,,,,,,,,26926.0,20,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,200,NA,0.0,0.0,,,,,,,,,26928.0,200,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,2000,NA,0.0,0.0,,,,,,,,,26930.0,2000,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,20000,NA,0.0,0.0,,,,,,,,,26932.0,20000,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,200000,NA,0.0,0.0,,,,,,,,,26934.0,200000,,,,,,,,,,0.0,0.0,0,0
Georgia,2003,2A,NA,0.0,0.0,,,,,,,,,26936.0,2,A,,,,,,,,,0.0,0.0,0,0
Georgia,2003,2A1,NA,0.0,0.0,,,,,,,,,26938.0,2,A,1,,,,,,,,0.0,0.0,0,0
Georgia,2003,2A2,NA,0.0,0.0,,,,,,,,,26954.0,2,A,2,,,,,,,,0.0,0.0,0,0
Georgia,2003,2A3,NA,0.0,0.0,,,,,,,,,26956.0,2,A,3,,,,,,,,0.0,0.0,0,0
Georgia,2003,2A4,NA,0.0,0.0,,,,,,,,,26958.0,2,A,4,,,,,,,,0.0,0.0,0,0
