jurisdiction,year,ipcc_code,Product,tax_ex_rate,tax_ex_rate_sources
Tokushima,1991,1A3C,Natural gas,,
Tokushima,1991,1A3C,Oil,,
Tokushima,1991,1A3D,Coal,,
Tokushima,1991,1A3D,Natural gas,,
Tokushima,1991,1A3D,Oil,,
Tokushima,1991,1A3D1,Coal,,
Tokushima,1991,1A3D1,Natural gas,,
Tokushima,1991,1A3D1,Oil,,
Tokushima,1991,1A3D2,Coal,,
Tokushima,1991,1A3D2,Natural gas,,
Tokushima,1991,1A3D2,Oil,,
Tokushima,1991,1A3E,Coal,,
Tokushima,1991,1A3E,Natural gas,,
Tokushima,1991,1A3E,Oil,,
Tokushima,1991,1A3E1,Coal,,
Tokushima,1991,1A3E1,Natural gas,,
Tokushima,1991,1A3E1,Oil,,
Tokushima,1991,1A4,Coal,,
Tokushima,1991,1A4,Natural gas,,
Tokushima,1991,1A4,Oil,,
Tokushima,1991,1A4A,Coal,,
Tokushima,1991,1A4A,Natural gas,,
Tokushima,1991,1A4A,Oil,,
Tokushima,1991,1A4B,Coal,,
Tokushima,1991,1A4B,Natural gas,,
Tokushima,1991,1A4B,Oil,,
Tokushima,1991,1A4C,Coal,,
Tokushima,1991,1A4C,Natural gas,,
Tokushima,1991,1A4C,Oil,,
Tokushima,1991,1A4C1,Coal,,
Tokushima,1991,1A4C1,Natural gas,,
Tokushima,1991,1A4C1,Oil,,
Tokushima,1991,1A4C2,Coal,,
Tokushima,1991,1A4C2,Natural gas,,
Tokushima,1991,1A4C2,Oil,,
Tokushima,1991,1A4C3,Coal,,
Tokushima,1991,1A4C3,Natural gas,,
Tokushima,1991,1A4C3,Oil,,
Tokushima,1991,1A5,Coal,,
Tokushima,1991,1A5,Natural gas,,
Tokushima,1991,1A5,Oil,,
Tokushima,1991,1A5A,Coal,,
Tokushima,1991,1A5A,Natural gas,,
Tokushima,1991,1A5A,Oil,,
Tokushima,1991,1A5B,Coal,,
Tokushima,1991,1A5B,Natural gas,,
Tokushima,1991,1A5B,Oil,,
Tokushima,1991,1A5C,Coal,,
Tokushima,1991,1A5C,Natural gas,,
Tokushima,1991,1A5C,Oil,,
Tokushima,1991,1B,,,
Tokushima,1991,1B1,,,
Tokushima,1991,1B1A,,,
Tokushima,1991,1B1A1,,,
Tokushima,1991,1B1A11,,,
Tokushima,1991,1B1A12,,,
Tokushima,1991,1B1A13,,,
