2024-01-26,61.95,61.36,EUR,1,1.090513636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.87,CNY,0.127868482,0.139442324,,,,,,,,,57.88,CNY,0.127868482,0.139442324,,,70,CNY,0.127868482,0.139442324,,,105.48,CNY,0.127868482,0.139442324,,,67.32,CNY,0.127868482,0.139442324,,,34,CNY,0.127868482,0.139442324,,,39.08,CNY,0.127868482,0.139442324,,,47.7,CNY,0.127868482,0.139442324,,,26.09,CNY,0.127868482,0.139442324,,,,,,,,,,,,,,,,17.82,USD,0.916999079,1,,,,,,,,,,,,,,8990,KRW,0.000692823,0.000755532,,,,,,,,,,,
2024-01-29,60.81,59.6,EUR,1,1.090513636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.28,CNY,0.127868482,0.139442324,,,,,,,,,57.88,CNY,0.127868482,0.139442324,,,70,CNY,0.127868482,0.139442324,,,105.48,CNY,0.127868482,0.139442324,,,65.5,CNY,0.127868482,0.139442324,,,34,CNY,0.127868482,0.139442324,,,39.71,CNY,0.127868482,0.139442324,,,47.7,CNY,0.127868482,0.139442324,,,25.14,CNY,0.127868482,0.139442324,,,,,,,,,,,,,,,,17.82,USD,0.916999079,1,,,,,,,,,,,,,,8920,KRW,0.000692823,0.000755532,,,,,,,,,,,
2024-01-30,59.82,61.33,EUR,1,1.090513636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,CNY,0.127868482,0.139442324,,,,,,,,,57.88,CNY,0.127868482,0.139442324,,,70,CNY,0.127868482,0.139442324,,,105.48,CNY,0.127868482,0.139442324,,,67.16,CNY,0.127868482,0.139442324,,,34,CNY,0.127868482,0.139442324,,,41.36,CNY,0.127868482,0.139442324,,,47.7,CNY,0.127868482,0.139442324,,,26.07,CNY,0.127868482,0.139442324,,,,,,,,,,,,,,,,17.34,USD,0.916999079,1,,,,,,,,,,,,,,8920,KRW,0.000692823,0.000755532,,,,,,,,,,,
2024-01-31,62.27,61.96,EUR,1,1.090513636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,CNY,0.127868482,0.139442324,,,,,,,,,57.88,CNY,0.127868482,0.139442324,,,70,CNY,0.127868482,0.139442324,,,118,CNY,0.127868482,0.139442324,,,69.12,CNY,0.127868482,0.139442324,,,34,CNY,0.127868482,0.139442324,,,39.75,CNY,0.127868482,0.139442324,,,45,CNY,0.127868482,0.139442324,,,28.66,CNY,0.127868482,0.139442324,,,,,,,,,,,,,,,,17.38,USD,0.916999079,1,,,,,,,,,,,,,,9200,KRW,0.000692823,0.000755532,,,,,,,,,,,
2024-02-01,61.09,60.07,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.81,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,65.56,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,40.68,CNY,0.128099405,0.13782215,,,45,CNY,0.128099405,0.13782215,,,27,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-02,60.92,61.27,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.87,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,65.66,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,39.09,CNY,0.128099405,0.13782215,,,45,CNY,0.128099405,0.13782215,,,27,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.07,USD,0.926379313,1,,,,,,,,,,,,,,8970,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-05,60.68,60.55,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,65.34,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,41.43,CNY,0.128099405,0.13782215,,,45.62,CNY,0.128099405,0.13782215,,,28.44,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.45,USD,0.926379313,1,,,,,,,,,,,,,,9030,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-06,60.25,61.44,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,65.13,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,40.01,CNY,0.128099405,0.13782215,,,47.33,CNY,0.128099405,0.13782215,,,27.69,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.27,USD,0.926379313,1,,,,,,,,,,,,,,9030,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-07,,60.3,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,22,214.23,,GBP,1.170116658,1.2631075,,,76,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,65.34,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,39.74,CNY,0.128099405,0.13782215,,,43.21,CNY,0.128099405,0.13782215,,,29.48,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.19,USD,0.926379313,1,,,,,,,,,,,,,,9110,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-08,59.85,58.71,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,67.23,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,40.41,CNY,0.128099405,0.13782215,,,43.21,CNY,0.128099405,0.13782215,,,29.48,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.14,USD,0.926379313,1,,,,,,,,,,,,,,9100,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-09,57.24,56.79,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12,55.84,54.96,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,USD,0.926379313,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13,54.24,54.53,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-14,54.07,54.74,EUR,1,1.079471429,,56.61,32.59,75.87,97.49,119.1,,CAD,0.686166237,0.740696848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97,USD,0.926379313,1,,41.76,24.04,56.2,72.21,,88.22,,USD,0.926379313,1,,9050,9120,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-15,54.87,55.98,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01,USD,0.926379313,1,,,,,,,,,,,,,,9140,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-16,55.12,55.26,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97,USD,0.926379313,1,,,,,,,,,,,,,,9130,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-19,53,51.76,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,64.66,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,39.9,CNY,0.128099405,0.13782215,,,46.02,CNY,0.128099405,0.13782215,,,29.5,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-20,51.8,52.51,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,CNY,0.128099405,0.13782215,,,,,,,,,57.88,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,118,CNY,0.128099405,0.13782215,,,66.02,CNY,0.128099405,0.13782215,,,34,CNY,0.128099405,0.13782215,,,40.67,CNY,0.128099405,0.13782215,,,46.02,CNY,0.128099405,0.13782215,,,29.5,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18,USD,0.926379313,1,,,,,,,,,,,,,,9120,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-21,,52.76,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,22,214.23,,GBP,1.170116658,1.2631075,,,82.54,CNY,0.128099405,0.13782215,,,,,,,,,60,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,64.71,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,40.19,CNY,0.128099405,0.13782215,,,44.06,CNY,0.128099405,0.13782215,,,29.5,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,16.58,USD,0.926379313,1,,,,,,,,,,,,,,9130,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-22,51.55,51.03,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,CNY,0.128099405,0.13782215,,,,,,,,,62,CNY,0.128099405,0.13782215,,,70.1,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,67.5,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,40.71,CNY,0.128099405,0.13782215,,,46.07,CNY,0.128099405,0.13782215,,,30,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.2,USD,0.926379313,1,,,,,,,,,,,,,,9140,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-23,49.5,50.5,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,CNY,0.128099405,0.13782215,,,,,,,,,62,CNY,0.128099405,0.13782215,,,70.1,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,66.38,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,38.31,CNY,0.128099405,0.13782215,,,42.99,CNY,0.128099405,0.13782215,,,30,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,17.85,USD,0.926379313,1,,,,,,,,,,,,,,9130,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-26,50.65,52.21,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.73,CNY,0.128099405,0.13782215,,,,,,,,,62,CNY,0.128099405,0.13782215,,,70.1,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,65.54,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,40.61,CNY,0.128099405,0.13782215,,,42.64,CNY,0.128099405,0.13782215,,,30,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,17.86,USD,0.926379313,1,,,,,,,,,,,,,,9130,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-27,51.12,53.9,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.38,CNY,0.128099405,0.13782215,,,,,,,,,62,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,65.15,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,38.49,CNY,0.128099405,0.13782215,,,42.95,CNY,0.128099405,0.13782215,,,31,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,17.87,USD,0.926379313,1,,,,,,,,,,,,,,9100,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-28,54.94,55.95,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.44,CNY,0.128099405,0.13782215,,,,,,,,,56,CNY,0.128099405,0.13782215,,,70,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,65.21,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,40.78,CNY,0.128099405,0.13782215,,,43.99,CNY,0.128099405,0.13782215,,,29.71,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,16.85,USD,0.926379313,1,,,,,,,,,,,,,,9140,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-02-29,54.9,54.16,EUR,1,1.079471429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.95,CNY,0.128099405,0.13782215,,,,,,,,,59,CNY,0.128099405,0.13782215,,,72,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,66.39,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,40.88,CNY,0.128099405,0.13782215,,,31.11,CNY,0.128099405,0.13782215,,,30,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.02,USD,0.926379313,1,,,,,,,,,,,,,,9140,KRW,0.000695616,0.000750897,,,,,,,,,,,
2024-03-01,53.6,54.54,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.99,CNY,0.128099405,0.13782215,,,,,,,,,55,CNY,0.128099405,0.13782215,,,72.5,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,66.78,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,41.03,CNY,0.128099405,0.13782215,,,31.11,CNY,0.128099405,0.13782215,,,30,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,51.76,55.2,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.42,CNY,0.128099405,0.13782215,,,,,,,,,55,CNY,0.128099405,0.13782215,,,70.54,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,64.91,CNY,0.128099405,0.13782215,,,33.88,CNY,0.128099405,0.13782215,,,40.6,CNY,0.128099405,0.13782215,,,43.8,CNY,0.128099405,0.13782215,,,29.9,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9090,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-05,59.14,58.63,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.42,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,55,CNY,0.128099405,0.13782215,,,73.21,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,65.64,CNY,0.128099405,0.13782215,,,33.88,CNY,0.128099405,0.13782215,,,40.92,CNY,0.128099405,0.13782215,,,45.43,CNY,0.128099405,0.13782215,,,29.41,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-06,,57.36,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,55.5,,CHF,1,1.08722,,,,,,,,,,34.7,22,213.44,,GBP,1.169455124,1.271455,,,82.74,CNY,0.128099405,0.13782215,,,,,,,,,55,CNY,0.128099405,0.13782215,,,73.37,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,64.88,CNY,0.128099405,0.13782215,,,33.88,CNY,0.128099405,0.13782215,,,41.37,CNY,0.128099405,0.13782215,,,45.37,CNY,0.128099405,0.13782215,,,29.41,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,17.74,USD,0.919777046,1,,,,,,,,,,,,,,9100,KRW,0.000691203,0.00075149,,25.76,24.02,56.16,72.15,88.15,,USD,0.919777046,1,
2024-03-07,56.94,57.26,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,60,CNY,0.128099405,0.13782215,,,73,CNY,0.128099405,0.13782215,,,115,CNY,0.128099405,0.13782215,,,67.67,CNY,0.128099405,0.13782215,,,33.68,CNY,0.128099405,0.13782215,,,40.6,CNY,0.128099405,0.13782215,,44.8,44.82,CNY,0.128099405,0.13782215,,,29.41,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9090,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-08,57.1,56.53,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.73,CNY,0.128099405,0.13782215,,,,,,,,,60,CNY,0.128099405,0.13782215,,,73,CNY,0.128099405,0.13782215,,,119,CNY,0.128099405,0.13782215,,,64.86,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,39.46,CNY,0.128099405,0.13782215,,,42.3,CNY,0.128099405,0.13782215,,,29.41,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9090,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-11,54.43,54.42,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,CNY,0.128099405,0.13782215,,,,,,,,,60,CNY,0.128099405,0.13782215,,,72.5,CNY,0.128099405,0.13782215,,,95.2,CNY,0.128099405,0.13782215,,,64.89,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.56,CNY,0.128099405,0.13782215,,,40.57,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-12,54.21,54.75,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.81,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,60,CNY,0.128099405,0.13782215,,,72.5,CNY,0.128099405,0.13782215,,,110,CNY,0.128099405,0.13782215,,,64.05,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.91,CNY,0.128099405,0.13782215,,,44.49,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,17.74,USD,0.919777046,1,,,,,,,,,,,,,,9090,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-13,54.92,54.29,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.98,CNY,0.128099405,0.13782215,,,,,,,,,60,CNY,0.128099405,0.13782215,,,72.2,CNY,0.128099405,0.13782215,,,110,CNY,0.128099405,0.13782215,,,64.71,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.8,CNY,0.128099405,0.13782215,,,44.59,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,17.64,,,,,USD,0.919777046,1,,,,,,,,,,,,,9100,9100,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-14,54.25,56.67,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,59,CNY,0.128099405,0.13782215,,,71.7,CNY,0.128099405,0.13782215,,,110,CNY,0.128099405,0.13782215,,,63.71,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.99,CNY,0.128099405,0.13782215,,,44.59,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-15,57.75,57.56,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,CNY,0.128099405,0.13782215,,,,,,,,,60.21,CNY,0.128099405,0.13782215,,,71.8,CNY,0.128099405,0.13782215,,,110,CNY,0.128099405,0.13782215,,,65.22,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,38.07,CNY,0.128099405,0.13782215,,,44.38,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-18,59.42,59.56,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.49,CNY,0.128099405,0.13782215,,,,,,,,,60.21,CNY,0.128099405,0.13782215,,,71.6,CNY,0.128099405,0.13782215,,,110,CNY,0.128099405,0.13782215,,,64.04,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.82,CNY,0.128099405,0.13782215,,,42.97,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-19,59,59,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,61.33,CNY,0.128099405,0.13782215,,,72.5,CNY,0.128099405,0.13782215,,,110,CNY,0.128099405,0.13782215,,,63.38,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.57,CNY,0.128099405,0.13782215,,,45.54,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-20,57.9,58.8,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.65,22,213.44,,GBP,1.169455124,1.271455,,,87.31,CNY,0.128099405,0.13782215,,,,,,,,,61.33,CNY,0.128099405,0.13782215,,,72.5,CNY,0.128099405,0.13782215,,,101,CNY,0.128099405,0.13782215,,,64.87,CNY,0.128099405,0.13782215,,,34.1,CNY,0.128099405,0.13782215,,,40.57,CNY,0.128099405,0.13782215,,,46.17,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,64,64,184,230,,,NZD,0.56005422,0.608902149,,,,,,,,,,,,,,,,,,,,,,,9030,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-21,58,57.28,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,61,CNY,0.128099405,0.13782215,,,72.7,CNY,0.128099405,0.13782215,,,80.8,CNY,0.128099405,0.13782215,,,63.37,CNY,0.128099405,0.13782215,,,33,CNY,0.128099405,0.13782215,,,40.55,CNY,0.128099405,0.13782215,,,50.49,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,18.07,USD,0.919777046,1,,,,,,,,,,,,,,9020,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-22,57.93,59.66,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,CNY,0.128099405,0.13782215,,,,,,,,,60.01,CNY,0.128099405,0.13782215,,,72.5,CNY,0.128099405,0.13782215,,,109,CNY,0.128099405,0.13782215,,,64.06,CNY,0.128099405,0.13782215,,,33.25,CNY,0.128099405,0.13782215,,,40.48,CNY,0.128099405,0.13782215,,,50.49,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,20.51,USD,0.919777046,1,,,,,,,,,,,,,,8910,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-25,62.09,63.08,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,CNY,0.128099405,0.13782215,,,,,,,,,61,CNY,0.128099405,0.13782215,,,72.4,CNY,0.128099405,0.13782215,,,111,CNY,0.128099405,0.13782215,,,63.55,CNY,0.128099405,0.13782215,,,33.25,CNY,0.128099405,0.13782215,,,40.17,CNY,0.128099405,0.13782215,,,47.84,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,20.21,USD,0.919777046,1,,,,,,,,,,,,,,8690,KRW,0.000691203,0.00075149,,,,,,,,,,,
2024-03-26,63.25,60.4,EUR,1,1.08722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.39,CNY,0.128099405,0.13782215,,45,,EUR,1,1.08722,,,60.01,CNY,0.128099405,0.13782215,,,72.49,CNY,0.128099405,0.13782215,,,111,CNY,0.128099405,0.13782215,,,63.92,CNY,0.128099405,0.13782215,,,33.75,CNY,0.128099405,0.13782215,,,40.03,CNY,0.128099405,0.13782215,,,46.3,CNY,0.128099405,0.13782215,,,29.05,CNY,0.128099405,0.13782215,,,,,,,,,,,,,,,,20.21,USD,0.919777046,1,,,,,,,,,,,,,,8420,KRW,0.000691203,0.00075149,,,,,,,,,,,
